WL17,Area17
0.44199999999999995,2.5779777500004024
0.43999999999999995,2.61436775000041
0.44300000000000006,2.101887750000329
0.397,2.6628877500004178
0.44700000000000006,2.408157750000376
0.42599999999999993,2.6871477500004213
0.44900000000000007,2.4930677500003906
0.43300000000000005,2.6628877500004178
0.44700000000000006,2.2215677500003466
0.4079999999999999,1.9386877500003021
0.3819999999999999,2.0583677500003223
0.393,2.069247750000323
0.3939999999999999,2.2650877500003537
0.4119999999999999,2.069247750000323
0.3939999999999999,2.0583677500003223
0.393,1.6993277500002646
0.3599999999999999,1.6993277500002646
0.3599999999999999,1.9278077500003017
0.381,2.025727750000316
0.3899999999999999,2.069247750000323
0.3939999999999999,2.1345277500003332
0.3999999999999999,1.9604477500003057
0.3839999999999999,1.47084775000023
0.33899999999999997,2.1345277500003332
0.3999999999999999,2.069247750000323
0.3939999999999999,2.025727750000316
0.3899999999999999,2.2215677500003466
0.4079999999999999,2.1127677500003297
0.3979999999999999,2.3194877500003632
0.41700000000000004,2.2759677500003566
0.41300000000000003,24.294890125003796
1.796,5.412508125000846
0.667,2.541587750000397
0.43699999999999994,2.24332775000035
0.4099999999999999,2.1236477500003312
0.3989999999999999,2.3596377500003687
0.42199999999999993,2.480937750000387
0.43199999999999994,2.330367750000364
0.4179999999999999,2.297727750000359
0.4149999999999999,3.2815177500005133
0.498,2.6507577500004142
0.44599999999999995,2.4930677500003893
0.43299999999999994,2.6264977500004103
0.44399999999999995,2.5294577500003954
0.43599999999999994,2.5051977500003915
0.43399999999999994,2.662887750000416
0.44699999999999995,2.541587750000397
0.43699999999999994,2.917617750000456
0.46799999999999997,2.6992777500004217
0.44999999999999996,2.5779777500004024
0.43999999999999995,2.8327077500004414
0.46099999999999985,2.352127750000367
0.41999999999999993,2.5294577500003954
0.43599999999999994,2.541587750000397
0.43699999999999994,2.444547750000382
0.42899999999999994,2.517327750000393
0.43499999999999994,2.3717677500003704
0.42299999999999993,2.5051977500003915
0.43399999999999994,2.3717677500003704
0.42299999999999993,2.7114077500004226
0.45099999999999985,2.5901077500004046
0.44099999999999995,2.5901077500004046
0.44099999999999995,2.565847750000401
0.43899999999999995,2.3717677500003704
0.42299999999999993,2.517327750000393
0.43499999999999994,2.4566777500003836
0.42999999999999994,2.297727750000359
0.4149999999999999,2.796317750000437
0.45799999999999996,2.9903977500004673
0.474,3.014657750000471
0.476,2.917617750000456
0.46799999999999997,2.784187750000434
0.45699999999999985,2.5294577500003954
0.43599999999999994,2.917617750000456
0.46799999999999997,3.220867750000502
0.4929999999999999,3.184477750000498
0.49,3.123827750000487
0.4849999999999999,2.9903977500004673
0.474,2.917617750000456
0.46799999999999997,2.5779777500004024
0.43999999999999995,3.0025277500004686
0.47499999999999987,2.8690977500004484
0.46399999999999997,2.7235377500004256
0.45199999999999996,3.111697750000487
0.484,3.172347750000495
0.4889999999999999,3.148087750000491
0.4869999999999999,2.9297477500004563
0.46899999999999986,3.184477750000498
0.49,3.921011250000614
0.55,3.857961250000603
0.5449999999999999,3.807521250000595
0.5409999999999999,4.072331250000637
0.562,4.28670125000067
0.579,5.242468125000818
0.6539999999999999,5.320948125000831
0.6599999999999999,6.46603812500101
0.7469999999999999,5.373268125000839
0.6639999999999999,5.229388125000818
0.653,5.595628125000876
0.681,5.595628125000876
0.681,5.63486812500088
0.6839999999999999,3.0753077500004795
0.48099999999999987,3.257257750000509
0.496,3.3542977500005247
0.504,3.2936477500005137
0.4989999999999999,3.475597750000544
0.514,3.7444712500005863
0.536,3.630981250000567
0.5269999999999999,3.5119877500005483
0.5169999999999999,3.630981250000567
0.5269999999999999,3.6562012500005703
0.5289999999999999,3.630981250000567
0.5269999999999999,3.6940312500005783
0.532,3.8201312500005975
0.542,3.7570812500005863
