qxdata17,qydata17
15.49,4.50625
15.5,4.4975
15.51,4.48875
15.52,4.48
15.53,4.47125
15.54,4.4625
15.55,4.45375
15.56,4.445
15.57,4.43625
15.58,4.4275
15.59,4.41875
15.6,4.41
15.61,4.40125
15.62,4.3925
15.63,4.38375
15.64,4.375
15.65,4.36625
15.66,4.3575
15.67,4.34875
15.68,4.34
15.69,4.33125
15.7,4.3225
15.71,4.31375
15.72,4.305
15.73,4.29625
15.74,4.2875
15.75,4.27875
15.76,4.27
15.77,4.26125
15.78,4.2525
15.79,4.24375
15.8,4.235
15.81,4.22625
15.82,4.2175
15.83,4.20875
15.84,4.2
15.85,4.19125
15.86,4.1825
15.87,4.17375
15.88,4.165
15.89,4.15625
15.9,4.1475
15.91,4.13875
15.92,4.13
15.93,4.12125
15.94,4.1125
15.95,4.10375
15.96,4.095
15.97,4.08625
15.98,4.0775
15.99,4.06875
16,4.06
16.01,4.05125
16.02,4.0425
16.03,4.03375
16.04,4.025
16.05,4.01625
16.06,4.0075
16.07,3.99875
16.08,3.99
16.09,3.98125
16.1,3.9725
16.11,3.96375
16.12,3.955
16.13,3.94625
16.14,3.9375
16.15,3.92875
16.16,3.92
16.17,3.91125
16.18,3.9025
16.19,3.89375
16.2,3.885
16.21,3.87625
16.22,3.8675
16.23,3.85875
16.24,3.85
16.25,3.84125
16.26,3.8325
16.27,3.82375
16.28,3.815
16.29,3.80625
16.3,3.7975
16.31,3.78875
16.32,3.78
16.33,3.77125
16.34,3.7625
16.35,3.75375
16.36,3.745
16.37,3.73625
16.38,3.7275
16.39,3.71875
16.4,3.71
16.41,3.70125
16.42,3.6925
16.43,3.68375
16.44,3.675
16.45,3.66625
16.46,3.6575
16.47,3.64875
16.48,3.64
16.49,3.63125
16.5,3.6225
16.51,3.61375
16.52,3.605
16.53,3.59625
16.54,3.5875
16.55,3.57875
16.56,3.57
16.57,3.56125
16.58,3.5525
16.59,3.54375
16.6,3.535
16.61,3.52625
16.62,3.5175
16.63,3.50875
16.64,3.5
16.65,3.49125
16.66,3.4825
16.67,3.47375
16.68,3.465
16.69,3.45625
16.7,3.4475
16.71,3.43875
16.72,3.43
16.73,3.42125
16.74,3.4125
16.75,3.40375
16.76,3.395
16.77,3.38625
16.78,3.3775
16.79,3.36875
16.8,3.36
16.81,3.35125
16.82,3.3425
16.83,3.33375
16.84,3.325
16.85,3.31625
16.86,3.3075
16.87,3.29875
16.88,3.29
16.89,3.28125
16.9,3.2725
16.91,3.26375
16.92,3.255
16.93,3.24625
16.94,3.2375
16.95,3.22875
16.96,3.22
16.97,3.21125
16.98,3.2025
16.99,3.19375
17,3.185
17.01,3.1839
17.02,3.1828
17.03,3.1817
17.04,3.1806
17.05,3.1795
17.06,3.1784
17.07,3.1773
17.08,3.1762
17.09,3.1751
17.1,3.174
17.11,3.1729
17.12,3.1718
17.13,3.1707
17.14,3.1696
17.15,3.1685
17.16,3.1674
17.17,3.1663
17.18,3.1652
17.19,3.1641
17.2,3.163
17.21,3.1619
17.22,3.1608
17.23,3.1597
17.24,3.1586
17.25,3.1575
17.26,3.1564
17.27,3.1553
17.28,3.1542
17.29,3.1531
17.3,3.152
17.31,3.1509
17.32,3.1498
17.33,3.1487
17.34,3.1476
17.35,3.1465
17.36,3.1454
17.37,3.1443
17.38,3.1432
17.39,3.1421
17.4,3.141
17.41,3.1399
17.42,3.1388
17.43,3.1377
17.44,3.1366
17.45,3.1355
17.46,3.1344
17.47,3.1333
17.48,3.1322
17.49,3.1311
17.5,3.13
17.51,3.1289
17.52,3.1278
17.53,3.1267
17.54,3.1256
17.55,3.1245
17.56,3.1234
17.57,3.1223
17.58,3.1212
17.59,3.1201
17.6,3.119
17.61,3.1179
17.62,3.1168
17.63,3.1157
17.64,3.1146
17.65,3.1135
17.66,3.1124
17.67,3.1113
17.68,3.1102
17.69,3.1091
17.7,3.108
17.71,3.1069
17.72,3.1058
17.73,3.1047
17.74,3.1036
17.75,3.1025
17.76,3.1014
17.77,3.1003
17.78,3.0992
17.79,3.0981
17.8,3.097
17.81,3.0959
17.82,3.0948
17.83,3.0937
17.84,3.0926
17.85,3.0915
17.86,3.0904
17.87,3.0893
17.88,3.0882
17.89,3.0871
17.9,3.086
17.91,3.0849
17.92,3.0838
17.93,3.0827
17.94,3.0816
17.95,3.0805
17.96,3.0794
17.97,3.0783
17.98,3.0772
17.99,3.0761
18,3.075
18.01,3.0739
18.02,3.0728
18.03,3.0717
18.04,3.0706
18.05,3.0695
18.06,3.0684
18.07,3.0673
18.08,3.0662
18.09,3.0651
18.1,3.064
18.11,3.0629
18.12,3.0618
18.13,3.0607
18.14,3.0596
18.15,3.0585
18.16,3.0574
18.17,3.0563
18.18,3.0552
18.19,3.0541
18.2,3.053
18.21,3.0519
18.22,3.0508
18.23,3.0497
18.24,3.0486
18.25,3.0475
18.26,3.0464
18.27,3.0453
18.28,3.0442
18.29,3.0431
18.3,3.042
18.31,3.0409
18.32,3.0398
18.33,3.0387
18.34,3.0376
18.35,3.0365
18.36,3.0354
18.37,3.0343
18.38,3.0332
18.39,3.0321
18.4,3.031
18.41,3.0299
18.42,3.0288
18.43,3.0277
18.44,3.0266
18.45,3.0255
18.46,3.0244
18.47,3.0233
18.48,3.0222
18.49,3.0211
18.5,3.02
18.51,3.0189
18.52,3.0178
18.53,3.0167
18.54,3.0156
18.55,3.0145
18.56,3.0134
18.57,3.0123
18.58,3.0112
18.59,3.0101
18.6,3.009
18.61,3.0079
18.62,3.0068
18.63,3.0057
18.64,3.0046
18.65,3.0035
18.66,3.0024
18.67,3.0013
18.68,3.0002
18.69,2.9991
18.7,2.998
18.71,2.9969
18.72,2.9958
18.73,2.9947
18.74,2.9936
18.75,2.9925
18.76,2.9914
18.77,2.9903
18.78,2.9892
18.79,2.9881
18.8,2.987
18.81,2.9859
18.82,2.9848
18.83,2.9837
18.84,2.9826
18.85,2.9815
18.86,2.9804
18.87,2.9793
18.88,2.9782
18.89,2.9771
18.9,2.976
18.91,2.9749
18.92,2.9738
18.93,2.9727
18.94,2.9716
18.95,2.9705
18.96,2.9694
18.97,2.9683
18.98,2.9672
18.99,2.9661
19,2.965
19.01,2.961
19.02,2.957
19.03,2.953
19.04,2.949
19.05,2.945
19.06,2.941
19.07,2.937
19.08,2.933
19.09,2.929
19.1,2.925
19.11,2.921
19.12,2.917
19.13,2.913
19.14,2.909
19.15,2.905
19.16,2.901
19.17,2.897
19.18,2.893
19.19,2.889
19.2,2.885
19.21,2.881
19.22,2.877
19.23,2.873
19.24,2.869
19.25,2.865
19.26,2.861
19.27,2.857
19.28,2.853
19.29,2.849
19.3,2.845
19.31,2.841
19.32,2.837
19.33,2.833
19.34,2.829
19.35,2.825
19.36,2.821
19.37,2.817
19.38,2.813
19.39,2.809
19.4,2.805
19.41,2.801
19.42,2.797
19.43,2.793
19.44,2.789
19.45,2.785
19.46,2.781
19.47,2.777
19.48,2.773
19.49,2.769
19.5,2.765
19.51,2.761
19.52,2.757
19.53,2.753
19.54,2.749
19.55,2.745
19.56,2.741
19.57,2.737
19.58,2.733
19.59,2.729
19.6,2.725
19.61,2.721
19.62,2.717
19.63,2.713
19.64,2.709
19.65,2.705
19.66,2.701
19.67,2.697
19.68,2.693
19.69,2.689
19.7,2.685
19.71,2.681
19.72,2.677
19.73,2.673
19.74,2.669
19.75,2.665
19.76,2.661
19.77,2.657
19.78,2.653
19.79,2.649
19.8,2.645
19.81,2.641
19.82,2.637
19.83,2.633
19.84,2.629
19.85,2.625
19.86,2.621
19.87,2.617
19.88,2.613
19.89,2.609
19.9,2.605
19.91,2.601
19.92,2.597
19.93,2.593
19.94,2.589
19.95,2.585
19.96,2.581
19.97,2.577
19.98,2.573
19.99,2.569
20,2.565
20.01,2.561
20.02,2.557
20.03,2.553
20.04,2.549
20.05,2.545
20.06,2.541
20.07,2.537
20.08,2.533
20.09,2.529
20.1,2.525
20.11,2.521
20.12,2.517
20.13,2.513
20.14,2.509
20.15,2.505
20.16,2.501
20.17,2.497
20.18,2.493
20.19,2.489
20.2,2.485
20.21,2.481
20.22,2.477
20.23,2.473
20.24,2.469
20.25,2.465
20.26,2.461
20.27,2.457
20.28,2.453
20.29,2.449
20.3,2.445
20.31,2.441
20.32,2.437
20.33,2.433
20.34,2.429
20.35,2.425
20.36,2.421
20.37,2.417
20.38,2.413
20.39,2.409
20.4,2.405
20.41,2.401
20.42,2.397
20.43,2.393
20.44,2.389
20.45,2.385
20.46,2.381
20.47,2.377
20.48,2.373
20.49,2.369
20.5,2.365
20.51,2.361
20.52,2.357
20.53,2.353
20.54,2.349
20.55,2.345
20.56,2.341
20.57,2.337
20.58,2.333
20.59,2.329
20.6,2.325
20.61,2.321
20.62,2.317
20.63,2.313
20.64,2.309
20.65,2.305
20.66,2.301
20.67,2.297
20.68,2.293
20.69,2.289
20.7,2.285
20.71,2.281
20.72,2.277
20.73,2.273
20.74,2.269
20.75,2.265
20.76,2.261
20.77,2.257
20.78,2.253
20.79,2.249
20.8,2.245
20.81,2.241
20.82,2.237
20.83,2.233
20.84,2.229
20.85,2.225
20.86,2.221
20.87,2.217
20.88,2.213
20.89,2.209
20.9,2.205
20.91,2.201
20.92,2.197
20.93,2.193
20.94,2.189
20.95,2.185
20.96,2.181
20.97,2.177
20.98,2.173
20.99,2.169
21,2.165
21.01,2.1647
21.02,2.1644
21.03,2.1641
21.04,2.1638
21.05,2.1635
21.06,2.1632
21.07,2.1629
21.08,2.1626
21.09,2.1623
21.1,2.162
21.11,2.1617
21.12,2.1614
21.13,2.1611
21.14,2.1608
21.15,2.1605
21.16,2.1602
21.17,2.1599
21.18,2.1596
21.19,2.1593
21.2,2.159
21.21,2.1587
21.22,2.1584
21.23,2.1581
21.24,2.1578
21.25,2.1575
21.26,2.1572
21.27,2.1569
21.28,2.1566
21.29,2.1563
21.3,2.156
21.31,2.1557
21.32,2.1554
21.33,2.1551
21.34,2.1548
21.35,2.1545
21.36,2.1542
21.37,2.1539
21.38,2.1536
21.39,2.1533
21.4,2.153
21.41,2.1527
21.42,2.1524
21.43,2.1521
21.44,2.1518
21.45,2.1515
21.46,2.1512
21.47,2.1509
21.48,2.1506
21.49,2.1503
21.5,2.15
21.51,2.1497
21.52,2.1494
21.53,2.1491
21.54,2.1488
21.55,2.1485
21.56,2.1482
21.57,2.1479
21.58,2.1476
21.59,2.1473
21.6,2.147
21.61,2.1467
21.62,2.1464
21.63,2.1461
21.64,2.1458
21.65,2.1455
21.66,2.1452
21.67,2.1449
21.68,2.1446
21.69,2.1443
21.7,2.144
21.71,2.1437
21.72,2.1434
21.73,2.1431
21.74,2.1428
21.75,2.1425
21.76,2.1422
21.77,2.1419
21.78,2.1416
21.79,2.1413
21.8,2.141
21.81,2.1407
21.82,2.1404
21.83,2.1401
21.84,2.1398
21.85,2.1395
21.86,2.1392
21.87,2.1389
21.88,2.1386
21.89,2.1383
21.9,2.138
21.91,2.1377
21.92,2.1374
21.93,2.1371
21.94,2.1368
21.95,2.1365
21.96,2.1362
21.97,2.1359
21.98,2.1356
21.99,2.1353
22,2.135
22.01,2.1347
22.02,2.1344
22.03,2.1341
22.04,2.1338
22.05,2.1335
22.06,2.1332
22.07,2.1329
22.08,2.1326
22.09,2.1323
22.1,2.132
22.11,2.1317
22.12,2.1314
22.13,2.1311
22.14,2.1308
22.15,2.1305
22.16,2.1302
22.17,2.1299
22.18,2.1296
22.19,2.1293
22.2,2.129
22.21,2.1287
22.22,2.1284
22.23,2.1281
22.24,2.1278
22.25,2.1275
22.26,2.1272
22.27,2.1269
22.28,2.1266
22.29,2.1263
22.3,2.126
22.31,2.1257
22.32,2.1254
22.33,2.1251
22.34,2.1248
22.35,2.1245
22.36,2.1242
22.37,2.1239
22.38,2.1236
22.39,2.1233
22.4,2.123
22.41,2.1227
22.42,2.1224
22.43,2.1221
22.44,2.1218
22.45,2.1215
22.46,2.1212
22.47,2.1209
22.48,2.1206
22.49,2.1203
22.5,2.12
22.51,2.1197
22.52,2.1194
22.53,2.1191
22.54,2.1188
22.55,2.1185
22.56,2.1182
22.57,2.1179
22.58,2.1176
22.59,2.1173
22.6,2.117
22.61,2.1167
22.62,2.1164
22.63,2.1161
22.64,2.1158
22.65,2.1155
22.66,2.1152
22.67,2.1149
22.68,2.1146
22.69,2.1143
22.7,2.114
22.71,2.1137
22.72,2.1134
22.73,2.1131
22.74,2.1128
22.75,2.1125
22.76,2.1122
22.77,2.1119
22.78,2.1116
22.79,2.1113
22.8,2.111
22.81,2.1107
22.82,2.1104
22.83,2.1101
22.84,2.1098
22.85,2.1095
22.86,2.1092
22.87,2.1089
22.88,2.1086
22.89,2.1083
22.9,2.108
22.91,2.1077
22.92,2.1074
22.93,2.1071
22.94,2.1068
22.95,2.1065
22.96,2.1062
22.97,2.1059
22.98,2.1056
22.99,2.1053
23,2.105
23.01,2.1046
23.02,2.1042
23.03,2.1038
23.04,2.1034
23.05,2.103
23.06,2.1026
23.07,2.1022
23.08,2.1018
23.09,2.1014
23.1,2.101
23.11,2.1006
23.12,2.1002
23.13,2.0998
23.14,2.0994
23.15,2.099
23.16,2.0986
23.17,2.0982
23.18,2.0978
23.19,2.0974
23.2,2.097
23.21,2.0966
23.22,2.0962
23.23,2.0958
23.24,2.0954
23.25,2.095
23.26,2.0946
23.27,2.0942
23.28,2.0938
23.29,2.0934
23.3,2.093
23.31,2.0926
23.32,2.0922
23.33,2.0918
23.34,2.0914
23.35,2.091
23.36,2.0906
23.37,2.0902
23.38,2.0898
23.39,2.0894
23.4,2.089
23.41,2.0886
23.42,2.0882
23.43,2.0878
23.44,2.0874
23.45,2.087
23.46,2.0866
23.47,2.0862
23.48,2.0858
23.49,2.0854
23.5,2.085
23.51,2.0846
23.52,2.0842
23.53,2.0838
23.54,2.0834
23.55,2.083
23.56,2.0826
23.57,2.0822
23.58,2.0818
23.59,2.0814
23.6,2.081
23.61,2.0806
23.62,2.0802
23.63,2.0798
23.64,2.0794
23.65,2.079
23.66,2.0786
23.67,2.0782
23.68,2.0778
23.69,2.0774
23.7,2.077
23.71,2.0766
23.72,2.0762
23.73,2.0758
23.74,2.0754
23.75,2.075
23.76,2.0746
23.77,2.0742
23.78,2.0738
23.79,2.0734
23.8,2.073
23.81,2.0726
23.82,2.0722
23.83,2.0718
23.84,2.0714
23.85,2.071
23.86,2.0706
23.87,2.0702
23.88,2.0698
23.89,2.0694
23.9,2.069
23.91,2.0686
23.92,2.0682
23.93,2.0678
23.94,2.0674
23.95,2.067
23.96,2.0666
23.97,2.0662
23.98,2.0658
23.99,2.0654
24,2.065
24.01,2.0646
24.02,2.0642
24.03,2.0638
24.04,2.0634
24.05,2.063
24.06,2.0626
24.07,2.0622
24.08,2.0618
24.09,2.0614
24.1,2.061
24.11,2.0606
24.12,2.0602
24.13,2.0598
24.14,2.0594
24.15,2.059
24.16,2.0586
24.17,2.0582
24.18,2.0578
24.19,2.0574
24.2,2.057
24.21,2.0566
24.22,2.0562
24.23,2.0558
24.24,2.0554
24.25,2.055
24.26,2.0546
24.27,2.0542
24.28,2.0538
24.29,2.0534
24.3,2.053
24.31,2.0526
24.32,2.0522
24.33,2.0518
24.34,2.0514
24.35,2.051
24.36,2.0506
24.37,2.0502
24.38,2.0498
24.39,2.0494
24.4,2.049
24.41,2.0486
24.42,2.0482
24.43,2.0478
24.44,2.0474
24.45,2.047
24.46,2.0466
24.47,2.0462
24.48,2.0458
24.49,2.0454
24.5,2.045
24.51,2.0446
24.52,2.0442
24.53,2.0438
24.54,2.0434
24.55,2.043
24.56,2.0426
24.57,2.0422
24.58,2.0418
24.59,2.0414
24.6,2.041
24.61,2.0406
24.62,2.0402
24.63,2.0398
24.64,2.0394
24.65,2.039
24.66,2.0386
24.67,2.0382
24.68,2.0378
24.69,2.0374
24.7,2.037
24.71,2.0366
24.72,2.0362
24.73,2.0358
24.74,2.0354
24.75,2.035
24.76,2.0346
24.77,2.0342
24.78,2.0338
24.79,2.0334
24.8,2.033
24.81,2.0326
24.82,2.0322
24.83,2.0318
24.84,2.0314
24.85,2.031
24.86,2.0306
24.87,2.0302
24.88,2.0298
24.89,2.0294
24.9,2.029
24.91,2.0286
24.92,2.0282
24.93,2.0278
24.94,2.0274
24.95,2.027
24.96,2.0266
24.97,2.0262
24.98,2.0258
24.99,2.0254
25,2.025
25.01,2.02295
25.02,2.0209
25.03,2.01885
25.04,2.0168
25.05,2.01475
25.06,2.0127
25.07,2.01065
25.08,2.0086
25.09,2.00655
25.1,2.0045
25.11,2.00245
25.12,2.0004
25.13,1.99835
25.14,1.9963
25.15,1.99425
25.16,1.9922
25.17,1.99015
25.18,1.9881
25.19,1.98605
25.2,1.984
25.21,1.98195
25.22,1.9799
25.23,1.97785
25.24,1.9758
25.25,1.97375
25.26,1.9717
25.27,1.96965
25.28,1.9676
25.29,1.96555
25.3,1.9635
25.31,1.96145
25.32,1.9594
25.33,1.95735
25.34,1.9553
25.35,1.95325
25.36,1.9512
25.37,1.94915
25.38,1.9471
25.39,1.94505
25.4,1.943
25.41,1.94095
25.42,1.9389
25.43,1.93685
25.44,1.9348
25.45,1.93275
25.46,1.9307
25.47,1.92865
25.48,1.9266
25.49,1.92455
25.5,1.9225
25.51,1.92045
25.52,1.9184
25.53,1.91635
25.54,1.9143
25.55,1.91225
25.56,1.9102
25.57,1.90815
25.58,1.9061
25.59,1.90405
25.6,1.902
25.61,1.89995
25.62,1.8979
25.63,1.89585
25.64,1.8938
25.65,1.89175
25.66,1.8897
25.67,1.88765
25.68,1.8856
25.69,1.88355
25.7,1.8815
25.71,1.87945
25.72,1.8774
25.73,1.87535
25.74,1.8733
25.75,1.87125
25.76,1.8692
25.77,1.86715
25.78,1.8651
25.79,1.86305
25.8,1.861
25.81,1.85895
25.82,1.8569
25.83,1.85485
25.84,1.8528
25.85,1.85075
25.86,1.8487
25.87,1.84665
25.88,1.8446
25.89,1.84255
25.9,1.8405
25.91,1.83845
25.92,1.8364
25.93,1.83435
25.94,1.8323
25.95,1.83025
25.96,1.8282
25.97,1.82615
25.98,1.8241
25.99,1.82205
26,1.82
26.01,1.81795
26.02,1.8159
26.03,1.81385
26.04,1.8118
26.05,1.80975
26.06,1.8077
26.07,1.80565
26.08,1.8036
26.09,1.80155
26.1,1.7995
26.11,1.79745
26.12,1.7954
26.13,1.79335
26.14,1.7913
26.15,1.78925
26.16,1.7872
26.17,1.78515
26.18,1.7831
26.19,1.78105
26.2,1.779
26.21,1.77695
26.22,1.7749
26.23,1.77285
26.24,1.7708
26.25,1.76875
26.26,1.7667
26.27,1.76465
26.28,1.7626
26.29,1.76055
26.3,1.7585
26.31,1.75645
26.32,1.7544
26.33,1.75235
26.34,1.7503
26.35,1.74825
26.36,1.7462
26.37,1.74415
26.38,1.7421
26.39,1.74005
26.4,1.738
26.41,1.73595
26.42,1.7339
26.43,1.73185
26.44,1.7298
26.45,1.72775
26.46,1.7257
26.47,1.72365
26.48,1.7216
26.49,1.71955
26.5,1.7175
26.51,1.71545
26.52,1.7134
26.53,1.71135
26.54,1.7093
26.55,1.70725
26.56,1.7052
26.57,1.70315
26.58,1.7011
26.59,1.69905
26.6,1.697
26.61,1.69495
26.62,1.6929
26.63,1.69085
26.64,1.6888
26.65,1.68675
26.66,1.6847
26.67,1.68265
26.68,1.6806
26.69,1.67855
26.7,1.6765
26.71,1.67445
26.72,1.6724
26.73,1.67035
26.74,1.6683
26.75,1.66625
26.76,1.6642
26.77,1.66215
26.78,1.6601
26.79,1.65805
26.8,1.656
26.81,1.65395
26.82,1.6519
26.83,1.64985
26.84,1.6478
26.85,1.64575
26.86,1.6437
26.87,1.64165
26.88,1.6396
26.89,1.63755
26.9,1.6355
26.91,1.63345
26.92,1.6314
26.93,1.62935
26.94,1.6273
26.95,1.62525
26.96,1.6232
26.97,1.62115
26.98,1.6191
26.99,1.61705
27,1.615
27.01,1.6125
27.02,1.61
27.03,1.6075
27.04,1.605
27.05,1.6025
27.06,1.6
27.07,1.5975
27.08,1.595
27.09,1.5925
27.1,1.59
27.11,1.5875
27.12,1.585
27.13,1.5825
27.14,1.58
27.15,1.5775
27.16,1.575
27.17,1.5725
27.18,1.57
27.19,1.5675
27.2,1.565
27.21,1.5625
27.22,1.56
27.23,1.5575
27.24,1.555
27.25,1.5525
27.26,1.55
27.27,1.5475
27.28,1.545
27.29,1.5425
27.3,1.54
27.31,1.5375
27.32,1.535
27.33,1.5325
27.34,1.53
27.35,1.5275
27.36,1.525
27.37,1.5225
27.38,1.52
27.39,1.5175
27.4,1.515
27.41,1.5125
27.42,1.51
27.43,1.5075
27.44,1.505
27.45,1.5025
27.46,1.5
27.47,1.4975
27.48,1.495
27.49,1.4925
27.5,1.49
27.51,1.4875
27.52,1.485
27.53,1.4825
27.54,1.48
27.55,1.4775
27.56,1.475
27.57,1.4725
27.58,1.47
27.59,1.4675
27.6,1.465
27.61,1.4625
27.62,1.46
27.63,1.4575
27.64,1.455
27.65,1.4525
27.66,1.45
27.67,1.4475
27.68,1.445
27.69,1.4425
27.7,1.44
27.71,1.4375
27.72,1.435
27.73,1.4325
27.74,1.43
27.75,1.4275
27.76,1.425
27.77,1.4225
27.78,1.42
27.79,1.4175
27.8,1.415
27.81,1.4125
27.82,1.41
27.83,1.4075
27.84,1.405
27.85,1.4025
27.86,1.4
27.87,1.3975
27.88,1.395
27.89,1.3925
27.9,1.39
27.91,1.3875
27.92,1.385
27.93,1.3825
27.94,1.38
27.95,1.3775
27.96,1.375
27.97,1.3725
27.98,1.37
27.99,1.3675
28,1.365
28.01,1.3625
28.02,1.36
28.03,1.3575
28.04,1.355
28.05,1.3525
28.06,1.35
28.07,1.3475
28.08,1.345
28.09,1.3425
28.1,1.34
28.11,1.3375
28.12,1.335
28.13,1.3325
28.14,1.33
28.15,1.3275
28.16,1.325
28.17,1.3225
28.18,1.32
28.19,1.3175
28.2,1.315
28.21,1.3125
28.22,1.31
28.23,1.3075
28.24,1.305
28.25,1.3025
28.26,1.3
28.27,1.2975
28.28,1.295
28.29,1.2925
28.3,1.29
28.31,1.2875
28.32,1.285
28.33,1.2825
28.34,1.28
28.35,1.2775
28.36,1.275
28.37,1.2725
28.38,1.27
28.39,1.2675
28.4,1.265
28.41,1.2625
28.42,1.26
28.43,1.2575
28.44,1.255
28.45,1.2525
28.46,1.25
28.47,1.2475
28.48,1.245
28.49,1.2425
28.5,1.24
28.51,1.2375
28.52,1.235
28.53,1.2325
28.54,1.23
28.55,1.2275
28.56,1.225
28.57,1.2225
28.58,1.22
28.59,1.2175
28.6,1.215
28.61,1.2125
28.62,1.21
28.63,1.2075
28.64,1.205
28.65,1.2025
28.66,1.2
28.67,1.1975
28.68,1.195
28.69,1.1925
28.7,1.19
28.71,1.1875
28.72,1.185
28.73,1.1825
28.74,1.18
28.75,1.1775
28.76,1.175
28.77,1.1725
28.78,1.17
28.79,1.1675
28.8,1.165
28.81,1.1625
28.82,1.16
28.83,1.1575
28.84,1.155
28.85,1.1525
28.86,1.15
28.87,1.1475
28.88,1.145
28.89,1.1425
28.9,1.14
28.91,1.1375
28.92,1.135
28.93,1.1325
28.94,1.13
28.95,1.1275
28.96,1.125
28.97,1.1225
28.98,1.12
28.99,1.1175
29,1.115
29.01,1.11175
29.02,1.1085
29.03,1.10525
29.04,1.102
29.05,1.09875
29.06,1.0955
29.07,1.09225
29.08,1.089
29.09,1.08575
29.1,1.0825
29.11,1.07925
29.12,1.076
29.13,1.07275
29.14,1.0695
29.15,1.06625
29.16,1.063
29.17,1.05975
29.18,1.0565
29.19,1.05325
29.2,1.05
29.21,1.04675
29.22,1.0435
29.23,1.04025
29.24,1.037
29.25,1.03375
29.26,1.0305
29.27,1.02725
29.28,1.024
29.29,1.02075
29.3,1.0175
29.31,1.01425
29.32,1.011
29.33,1.00775
29.34,1.0045
29.35,1.00125
29.36,0.998
29.37,0.99475
29.38,0.9915
29.39,0.98825
29.4,0.985
29.41,0.98175
29.42,0.9785
29.43,0.97525
29.44,0.972
29.45,0.96875
29.46,0.9655
29.47,0.96225
29.48,0.959
29.49,0.95575
29.5,0.9525
29.51,0.94925
29.52,0.946
29.53,0.94275
29.54,0.9395
29.55,0.93625
29.56,0.933
29.57,0.92975
29.58,0.9265
29.59,0.92325
29.6,0.92
29.61,0.91675
29.62,0.9135
29.63,0.91025
29.64,0.907
29.65,0.90375
29.66,0.9005
29.67,0.89725
29.68,0.894
29.69,0.89075
29.7,0.8875
29.71,0.88425
29.72,0.881
29.73,0.87775
29.74,0.8745
29.75,0.87125
29.76,0.868
29.77,0.86475
29.78,0.8615
29.79,0.85825
29.8,0.855
29.81,0.85175
29.82,0.8485
29.83,0.84525
29.84,0.842
29.85,0.83875
29.86,0.8355
29.87,0.83225
29.88,0.829
29.89,0.82575
29.9,0.8225
29.91,0.81925
29.92,0.816
29.93,0.81275
29.94,0.8095
29.95,0.80625
29.96,0.803
29.97,0.79975
29.98,0.7965
29.99,0.79325
30,0.79
30.01,0.78675
30.02,0.7835
30.03,0.78025
30.04,0.777
30.05,0.77375
30.06,0.7705
30.07,0.76725
30.08,0.764
30.09,0.76075
30.1,0.7575
30.11,0.75425
30.12,0.751
30.13,0.74775
30.14,0.7445
30.15,0.74125
30.16,0.738
30.17,0.73475
30.18,0.7315
30.19,0.72825
30.2,0.725
30.21,0.72175
30.22,0.7185
30.23,0.71525
30.24,0.712
30.25,0.70875
30.26,0.7055
30.27,0.70225
30.28,0.699
30.29,0.69575
30.3,0.6925
30.31,0.68925
30.32,0.686
30.33,0.68275
30.34,0.6795
30.35,0.67625
30.36,0.673
30.37,0.66975
30.38,0.6665
30.39,0.66325
30.4,0.66
30.41,0.65675
30.42,0.6535
30.43,0.65025
30.44,0.647
30.45,0.64375
30.46,0.6405
30.47,0.63725
30.48,0.634
30.49,0.63075
30.5,0.6275
30.51,0.62425
30.52,0.621
30.53,0.61775
30.54,0.6145
30.55,0.61125
30.56,0.608
30.57,0.60475
30.58,0.6015
30.59,0.59825
30.6,0.595
30.61,0.59175
30.62,0.5885
30.63,0.58525
30.64,0.582
30.65,0.57875
30.66,0.5755
30.67,0.57225
30.68,0.569
30.69,0.56575
30.7,0.5625
30.71,0.55925
30.72,0.556
30.73,0.55275
30.74,0.5495
30.75,0.54625
30.76,0.543
30.77,0.53975
30.78,0.5365
30.79,0.53325
30.8,0.53
30.81,0.52675
30.82,0.5235
30.83,0.52025
30.84,0.517
30.85,0.51375
30.86,0.5105
30.87,0.50725
30.88,0.504
30.89,0.50075
30.9,0.4975
30.91,0.49425
30.92,0.491
30.93,0.48775
30.94,0.4845
30.95,0.48125
30.96,0.478
30.97,0.47475
30.98,0.4715
30.99,0.46825
31,0.465
31.01,0.462825
31.02,0.46065
31.03,0.458475
31.04,0.4563
31.05,0.454125
31.06,0.45195
31.07,0.449775
31.08,0.4476
31.09,0.445425
31.1,0.44325
31.11,0.441075
31.12,0.4389
31.13,0.436725
31.14,0.43455
31.15,0.432375
31.16,0.4302
31.17,0.428025
31.18,0.42585
31.19,0.423675
31.2,0.4215
31.21,0.419325
31.22,0.41715
31.23,0.414975
31.24,0.4128
31.25,0.410625
31.26,0.40845
31.27,0.406275
31.28,0.4041
31.29,0.401925
31.3,0.39975
31.31,0.397575
31.32,0.3954
31.33,0.393225
31.34,0.39105
31.35,0.388875
31.36,0.3867
31.37,0.384525
31.38,0.38235
31.39,0.380175
31.4,0.378
31.41,0.375825
31.42,0.37365
31.43,0.371475
31.44,0.3693
31.45,0.367125
31.46,0.36495
31.47,0.362775
31.48,0.3606
31.49,0.358425
31.5,0.35625
31.51,0.354075
31.52,0.3519
31.53,0.349725
31.54,0.34755
31.55,0.345375
31.56,0.3432
31.57,0.341025
31.58,0.33885
31.59,0.336675
